file,a,t1,t2,annotation,tier,tier_type,participant,annotator,ref,parent_tier,start,end,duration
file_001,a1299,ts8753,ts8756,GLOSS-1654,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,500485,500565,80
file_001,a1300,ts8759,ts8762,GLOSS-1611,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,500685,500845,160
file_001,a1301,ts8765,ts8768,GLOSS-0955,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,500885,501245,360
file_001,a1302,ts8771,ts8774,GLOSS-0520,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,501405,501725,320
file_001,a1303,ts8777,ts8780,GLOSS-0727,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,501885,502005,120
file_001,a1305,ts8789,ts8792,GLOSS-1612,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,502405,502565,160
file_001,a1306,ts8795,ts8798,GLOSS-1257,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,502645,502725,80
file_001,a1307,ts8801,ts8804,GLOSS-0173,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,502925,503165,240
file_001,a1308,ts8807,ts8810,GLOSS-1543,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,503285,503565,280
file_001,a1309,ts8813,ts8816,GLOSS-1657,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,503715,503755,40
file_001,a1310,ts8819,ts8822,GLOSS-1652,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,503915,504315,400
file_001,a1311,ts8825,ts8828,GLOSS-1258,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,504435,504555,120
file_001,a1312,ts8831,ts8834,GLOSS-1544,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,504715,505035,320
file_001,a1313,ts8837,ts8840,GLOSS-0728,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,505235,505475,240
file_001,a1314,ts8843,ts8846,GLOSS-1656,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,505515,505555,40
file_001,a1316,ts8855,ts8858,GLOSS-0174,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,505915,506115,200
file_001,a1317,ts8861,ts8864,GLOSS-1259,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,506235,506275,40
file_001,a1318,ts8867,ts8870,GLOSS-1460,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,506355,506475,120
file_001,a1319,ts8873,ts8876,GLOSS-1305,gloss_RH_S2,gloss_RH,Signer_002,NA,NA,NA,506595,506755,160
file_002,a1049,ts1121,ts1164,GLOSS-0330,gloss_LH_S1,gloss_LH,Signer_003,NA,NA,NA,71317,73317,2000
file_002,a1054,ts4187,ts4190,GLOSS-1521,gloss_LH_S1,gloss_LH,Signer_003,NA,NA,NA,285335,285375,40
file_002,a1057,ts6569,ts6572,GLOSS-0782,gloss_LH_S1,gloss_LH,Signer_003,NA,NA,NA,436015,436335,320
file_002,a1059,ts6899,ts6902,GLOSS-0331,gloss_LH_S1,gloss_LH,Signer_003,NA,NA,NA,456644,456884,240
file_002,a1,ts12,ts21,GLOSS-1655,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,4855,5135,280
file_002,a2,ts34,ts37,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,5575,5815,240
file_002,a3,ts40,ts46,GLOSS-1471,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,6096,6296,200
file_002,a4,ts52,ts55,GLOSS-0177,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,6336,6416,80
file_002,a6,ts67,ts70,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,7176,7256,80
file_002,a7,ts73,ts76,GLOSS-1127,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,7416,7496,80
file_002,a8,ts79,ts82,GLOSS-0178,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,7616,8016,400
file_002,a9,ts85,ts88,GLOSS-1614,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,8096,8216,120
file_002,a10,ts91,ts94,GLOSS-0179,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,8256,8576,320
file_002,a11,ts97,ts100,GLOSS-1545,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,8736,9176,440
file_002,a12,ts107,ts110,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,9456,9576,120
file_002,a13,ts113,ts116,GLOSS-0180,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,10296,10496,200
file_002,a14,ts119,ts122,GLOSS-0527,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,10696,10816,120
file_002,a15,ts125,ts128,GLOSS-1654,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,10976,11056,80
file_002,a16,ts131,ts134,GLOSS-1546,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,11136,11336,200
file_002,a17,ts137,ts140,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,11416,11456,40
file_002,a19,ts149,ts152,GLOSS-1344,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,11776,11896,120
file_002,a20,ts155,ts158,GLOSS-1498,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,12056,12416,360
file_002,a21,ts161,ts166,GLOSS-1378,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,12536,13216,680
file_002,a22,ts171,ts174,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,13375,13415,40
file_002,a23,ts177,ts180,GLOSS-1655,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,13495,13735,240
file_002,a24,ts183,ts186,GLOSS-1546,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,13975,14215,240
file_002,a25,ts189,ts192,GLOSS-0733,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,14255,14615,360
file_002,a26,ts195,ts198,GLOSS-0181,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,14775,15215,440
file_002,a27,ts201,ts206,GLOSS-0182,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,15415,16135,720
file_002,a28,ts211,ts214,GLOSS-1655,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,16255,16335,80
file_002,a29,ts217,ts220,GLOSS-1652,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,16415,16855,440
file_002,a30,ts223,ts226,GLOSS-1422,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,16975,17535,560
file_002,a31,ts233,ts236,GLOSS-1191,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,17855,18015,160
file_002,a32,ts239,ts242,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,18135,18175,40
file_002,a33,ts245,ts248,GLOSS-1615,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,18255,18335,80
file_002,a34,ts251,ts254,GLOSS-1547,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,18455,18655,200
file_002,a35,ts257,ts260,GLOSS-1192,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,18775,19415,640
file_002,a36,ts263,ts270,GLOSS-1655,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,19615,20255,640
file_002,a37,ts273,ts276,GLOSS-1652,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,20584,20624,40
file_002,a38,ts279,ts282,GLOSS-1422,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,20704,21064,360
file_002,a39,ts288,ts291,GLOSS-1193,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,21264,21464,200
file_002,a40,ts297,ts303,GLOSS-1655,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,21584,21784,200
file_002,a41,ts313,ts316,GLOSS-1499,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,22104,22184,80
file_002,a42,ts319,ts322,GLOSS-1500,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,22304,22664,360
file_002,a43,ts325,ts328,GLOSS-1471,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,22864,23184,320
file_002,a44,ts331,ts334,GLOSS-1306,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,23344,23504,160
file_002,a45,ts337,ts340,GLOSS-1193,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,23664,23864,200
file_002,a46,ts343,ts346,GLOSS-0183,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,24104,24504,400
file_002,a47,ts349,ts352,GLOSS-0528,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,24664,24984,320
file_002,a48,ts355,ts358,GLOSS-0866,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,25264,25504,240
file_002,a49,ts361,ts364,GLOSS-0734,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,25664,26384,720
file_002,a50,ts371,ts374,GLOSS-1406,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,27184,27344,160
file_002,a51,ts377,ts380,GLOSS-1471,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,27464,27944,480
file_002,a52,ts383,ts386,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,28144,28264,120
file_002,a53,ts389,ts392,GLOSS-0957,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,28464,29024,560
file_002,a54,ts399,ts402,GLOSS-0529,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,29403,29483,80
file_002,a55,ts405,ts408,GLOSS-1547,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,29603,29843,240
file_002,a56,ts411,ts414,GLOSS-0184,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,30003,30403,400
file_002,a58,ts423,ts426,GLOSS-1652,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,30702,31062,360
file_002,a59,ts429,ts432,GLOSS-1306,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,31222,31502,280
file_002,a60,ts439,ts442,GLOSS-1051,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,31942,32142,200
file_002,a61,ts445,ts448,GLOSS-0185,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,32302,32702,400
file_002,a62,ts451,ts454,GLOSS-1379,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,32822,32902,80
file_002,a63,ts457,ts460,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,32982,33022,40
file_002,a64,ts463,ts466,GLOSS-0735,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,33182,33382,200
file_002,a65,ts469,ts472,GLOSS-1261,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,33462,33982,520
file_002,a66,ts479,ts483,GLOSS-0186,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,34302,34702,400
file_002,a67,ts487,ts490,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,34942,35022,80
file_002,a68,ts493,ts496,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,35222,35342,120
file_002,a69,ts499,ts502,GLOSS-1423,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,35502,36222,720
file_002,a70,ts509,ts512,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,36342,36422,80
file_002,a71,ts515,ts518,GLOSS-1379,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,36542,36622,80
file_002,a72,ts521,ts524,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,36661,36781,120
file_002,a73,ts527,ts530,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,36901,36941,40
file_002,a74,ts533,ts536,GLOSS-1424,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,37021,37181,160
file_002,a75,ts539,ts542,GLOSS-1052,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,37301,37501,200
file_002,a76,ts545,ts548,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,37621,37751,130
file_002,a77,ts551,ts554,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,37911,38001,90
file_002,a78,ts557,ts560,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,38081,38151,70
file_002,a79,ts563,ts566,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,38271,38301,30
file_002,a80,ts569,ts572,GLOSS-0736,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,38461,38741,280
file_002,a81,ts575,ts578,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,38775,38895,120
file_002,a82,ts581,ts584,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,38935,39034,99
file_002,a83,ts590,ts594,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,39076,39175,99
file_002,a84,ts597,ts600,GLOSS-1616,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,39375,39535,160
file_002,a85,ts603,ts606,GLOSS-0530,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,39655,39895,240
file_002,a86,ts609,ts612,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,40135,40175,40
file_002,a87,ts615,ts618,GLOSS-1406,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,40255,40335,80
file_002,a88,ts621,ts624,GLOSS-0187,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,40455,40615,160
file_002,a89,ts627,ts630,GLOSS-1424,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,40775,40935,160
file_002,a90,ts633,ts636,GLOSS-1052,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,41095,41215,120
file_002,a91,ts639,ts642,GLOSS-1262,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,41495,41655,160
file_002,a92,ts645,ts648,GLOSS-0188,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,41735,41935,200
file_002,a93,ts651,ts654,GLOSS-1052,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,42055,42375,320
file_002,a94,ts657,ts660,GLOSS-0189,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,42535,43055,520
file_002,a95,ts663,ts666,GLOSS-0736,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,43255,43655,400
file_002,a96,ts669,ts672,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,43855,43975,120
file_002,a97,ts679,ts682,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,44651,44811,160
file_002,a98,ts685,ts688,GLOSS-1471,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,44931,45091,160
file_002,a99,ts691,ts694,GLOSS-1453,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,45171,45211,40
file_002,a100,ts697,ts700,GLOSS-1652,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,45331,45811,480
file_002,a101,ts703,ts706,GLOSS-1452,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,46011,46171,160
file_002,a102,ts709,ts712,GLOSS-0737,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,46251,46411,160
file_002,a103,ts715,ts718,GLOSS-1548,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,46611,46971,360
file_002,a104,ts721,ts724,GLOSS-1453,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,47251,47451,200
file_002,a105,ts727,ts730,GLOSS-1652,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,47611,48251,640
file_002,a107,ts743,ts746,GLOSS-1053,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,48731,48891,160
file_002,a109,ts755,ts758,GLOSS-1652,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,49154,49354,200
file_002,a110,ts761,ts764,GLOSS-1128,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,49474,50034,560
file_002,a111,ts771,ts777,GLOSS-0190,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,50314,50754,440
file_002,a112,ts783,ts786,GLOSS-0738,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,50874,51034,160
file_002,a113,ts789,ts792,GLOSS-1054,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,51154,51354,200
file_002,a114,ts795,ts798,GLOSS-1652,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,51514,52034,520
file_002,a116,ts811,ts814,GLOSS-1194,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,52794,52874,80
file_002,a117,ts817,ts820,GLOSS-0867,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,52954,53114,160
file_002,a118,ts823,ts826,GLOSS-1548,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,53234,53394,160
file_002,a120,ts835,ts838,GLOSS-1655,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,53824,53944,120
file_002,a121,ts841,ts844,GLOSS-0191,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,54184,54384,200
file_002,a122,ts847,ts850,GLOSS-0192,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,54504,54864,360
file_002,a123,ts853,ts859,GLOSS-1549,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,55064,55584,520
file_002,a124,ts865,ts868,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,55704,55744,40
file_002,a125,ts871,ts874,GLOSS-1655,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,55824,55904,80
file_002,a126,ts881,ts884,GLOSS-0193,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,56064,56544,480
file_002,a127,ts887,ts890,GLOSS-1262,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,56664,56824,160
file_002,a128,ts893,ts896,GLOSS-1345,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,56904,57144,240
file_002,a129,ts899,ts902,GLOSS-1380,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,57264,57824,560
file_002,a130,ts905,ts908,GLOSS-1129,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,57984,58224,240
file_002,a131,ts911,ts914,GLOSS-0194,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,58304,58704,400
file_002,a132,ts921,ts924,GLOSS-1655,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,58904,59024,120
file_002,a134,ts933,ts936,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,59344,59424,80
file_002,a135,ts939,ts942,GLOSS-0195,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,59464,59704,240
file_002,a136,ts945,ts948,GLOSS-1652,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,59784,60704,920
file_002,a137,ts951,ts954,GLOSS-0868,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,60824,61184,360
file_002,a138,ts957,ts960,GLOSS-1195,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,61304,61904,600
file_002,a140,ts977,ts980,GLOSS-0196,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,63997,64117,120
file_002,a141,ts983,ts986,GLOSS-1460,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,64237,64357,120
file_002,a142,ts989,ts992,GLOSS-1196,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,64477,64717,240
file_002,a143,ts995,ts998,GLOSS-1055,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,64837,65157,320
file_002,a144,ts1001,ts1004,GLOSS-1654,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,65277,65357,80
file_002,a146,ts1013,ts1019,GLOSS-1550,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,65597,65837,240
file_002,a147,ts1022,ts1028,GLOSS-1196,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,65957,66117,160
file_002,a148,ts1031,ts1034,GLOSS-1055,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,66197,66477,280
file_002,a149,ts1039,ts1047,GLOSS-1655,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,66637,66797,160
file_002,a150,ts1061,ts1066,GLOSS-1652,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,67797,68597,800
file_002,a151,ts1069,ts1072,GLOSS-1655,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,68757,68877,120
file_002,a152,ts1079,ts1082,GLOSS-1197,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,69357,69477,120
file_002,a153,ts1085,ts1088,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,69637,69677,40
file_002,a155,ts1097,ts1100,GLOSS-1263,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,70077,70237,160
file_002,a156,ts1103,ts1106,GLOSS-1551,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,70397,70557,160
file_002,a157,ts1109,ts1112,GLOSS-0531,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,70677,70917,240
file_002,a158,ts1115,ts1118,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,71037,71117,80
file_002,a159,ts1126,ts1129,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,71557,71597,40
file_002,a161,ts1142,ts1145,GLOSS-0869,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,72237,72357,120
file_002,a162,ts1148,ts1151,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,72437,72477,40
file_002,a163,ts1154,ts1157,GLOSS-0870,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,72597,72997,400
file_002,a164,ts1160,ts1163,GLOSS-0197,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,73117,73317,200
file_002,a166,ts1175,ts1178,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,73637,73677,40
file_002,a167,ts1181,ts1184,GLOSS-1346,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,73797,73917,120
file_002,a168,ts1187,ts1190,GLOSS-1407,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,74037,74157,120
file_002,a169,ts1193,ts1196,GLOSS-1652,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,74317,74717,400
file_002,a170,ts1199,ts1202,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,74917,75157,240
file_002,a171,ts1209,ts1212,GLOSS-1198,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,75557,75637,80
file_002,a172,ts1215,ts1218,GLOSS-1501,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,75677,75717,40
file_002,a173,ts1221,ts1226,GLOSS-1055,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,75802,76122,320
file_002,a174,ts1229,ts1232,GLOSS-0739,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,76282,76682,400
file_002,a175,ts1235,ts1238,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,76922,76962,40
file_002,a176,ts1241,ts1244,GLOSS-1425,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,77082,77282,200
file_002,a177,ts1251,ts1254,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,77482,77642,160
file_002,a178,ts1257,ts1260,GLOSS-1652,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,77882,78122,240
file_002,a179,ts1263,ts1266,GLOSS-1198,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,78282,78442,160
file_002,a180,ts1269,ts1272,GLOSS-1055,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,78562,78882,320
file_002,a181,ts1275,ts1278,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,79042,79162,120
file_002,a182,ts1281,ts1284,GLOSS-0531,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,79362,79442,80
file_002,a183,ts1287,ts1290,GLOSS-0739,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,79562,79842,280
file_002,a184,ts1293,ts1296,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,80002,80122,120
file_002,a185,ts1299,ts1302,GLOSS-1652,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,80282,80842,560
file_002,a187,ts1313,ts1318,GLOSS-0532,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,81602,81802,200
file_002,a188,ts1321,ts1324,GLOSS-1199,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,81922,82082,160
file_002,a189,ts1327,ts1330,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,82202,82282,80
file_002,a190,ts1333,ts1336,GLOSS-0198,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,82402,82922,520
file_002,a191,ts1339,ts1342,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,83082,83162,80
file_002,a192,ts1345,ts1348,GLOSS-1657,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,83282,83342,60
file_002,a193,ts1351,ts1354,GLOSS-1656,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,83422,83562,140
file_002,a194,ts1357,ts1360,GLOSS-1655,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,83722,83802,80
file_002,a195,ts1363,ts1366,GLOSS-1264,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,83962,84042,80
file_002,a196,ts1369,ts1372,GLOSS-0871,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,84202,84402,200
file_002,a197,ts1375,ts1382,GLOSS-1655,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,84522,85082,560
file_002,a199,ts1391,ts1394,GLOSS-1655,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,86202,86442,240
file_002,a200,ts1401,ts1404,GLOSS-1200,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,87642,87922,280
file_002,a201,ts1407,ts1410,GLOSS-0199,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,88093,88253,160
file_002,a202,ts1413,ts1416,GLOSS-1056,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,88373,88613,240
file_002,a203,ts1419,ts1422,GLOSS-0200,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,88813,88933,120
file_002,a204,ts1425,ts1428,GLOSS-1655,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,88973,89013,40
file_002,a205,ts1431,ts1435,GLOSS-0533,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,89093,89453,360
file_002,a206,ts1439,ts1444,GLOSS-0872,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,89693,89773,80
file_002,a207,ts1447,ts1453,GLOSS-0201,gloss_RH_S1,gloss_RH,Signer_003,NA,NA,NA,90133,90573,440
